English Name,Latitude,Longitude,Hebrew Name,English Name,Alt English Names,UID,,,,,
MapsTooltip - Hidden - StringFilter,MapsLat - Hidden - NoFilter,MapsLong - Hidden - NoFilter,StringFilter,StringFilter,StringFilter,CSVFilter,CategoryFilter,CategoryFilter,CategoryFilter,CategoryFilter,CategoryFilter
"Sarajevo, Bosnia-Herzegovina",43.85,18.38333333,שאראיי,"Sarajevo, Bosnia-Herzegovina","Sarajevo , Szarajevó , Sarajewo , Saraybosna , Vrh Bosna, Bosna-Sarai",BA-00001,,,,,
"Sarajevo, Bosnia-Herzegovina",43.85,18.38333333,שראי דמי בושנה,"Sarajevo, Bosnia-Herzegovina","Sarajevo , Szarajevó , Sarajewo , Saraybosna , Vrh Bosna, Bosna-Sarai",BA-00001,,,,,
"Travnik, Bosnia-Herzegovina",44.23333333,17.66666667,טראבניק,"Travnik, Bosnia-Herzegovina","Travnik , Traunik",BA-00010,,,,,
"Travnik, Bosnia-Herzegovina",44.23333333,17.66666667,טראווניק,"Travnik, Bosnia-Herzegovina","Travnik , Traunik",BA-00010,,,,,
"Travnik, Bosnia-Herzegovina",44.23333333,17.66666667,טראפניק,"Travnik, Bosnia-Herzegovina","Travnik , Traunik",BA-00010,,,,,
"Tuzla, Bosnia-Herzegovina",44.55,18.66666667,דאלנא טוזלע,"Tuzla, Bosnia-Herzegovina","Tuzla , Donja Tuzla",BA-00012,,,,,
"Banja Luka, Bosnia-Herzegovina",44.78333333,17.18333333,באניא לוקא,"Banja Luka, Bosnia-Herzegovina","Banja Luka , Banjaluka, Banyaluka, Banialuka, Banialuca",BA-00013,,,,,
"Banja Luka, Bosnia-Herzegovina",44.78333333,17.18333333,באנייאלוקה,"Banja Luka, Bosnia-Herzegovina","Banja Luka , Banjaluka, Banyaluka, Banialuka, Banialuca",BA-00013,,,,,
"Bijeljina, Bosnia-Herzegovina",44.75,19.21666667,בילינא,"Bijeljina, Bosnia-Herzegovina","Bijeljina , Bjelina , Bieglin, Belina, Bilina",BA-00015,,,,,
"Bijeljina, Bosnia-Herzegovina",44.75,19.21666667,ביעלינא,"Bijeljina, Bosnia-Herzegovina","Bijeljina , Bjelina , Bieglin, Belina, Bilina",BA-00015,,,,,
"Bihać, Bosnia-Herzegovina",44.81666667,15.86666667,ביהאץ,"Bihać, Bosnia-Herzegovina","Bihać , Bihács ",BA-00018,,,,,
"Bihać, Bosnia-Herzegovina",44.81666667,15.86666667,ביחאץ,"Bihać, Bosnia-Herzegovina","Bihać , Bihács ",BA-00018,,,,,
"Beleni, Bosnia and Herzegovina",43.4149877,18.7244578,בעלעני,"Beleni, Bosnia and Herzegovina",,BA-00022,,,,,
Brussels,50.8503396,4.3517103,ברוסיל,Brussels,"Bruxelles , Brussel , Brussels , Brussele ",BE-00001,,,,,
Brussels,50.8503396,4.3517103,בריסל,Brussels,"Bruxelles , Brussel , Brussels , Brussele ",BE-00001,,,,,
Brussels,50.8503396,4.3517103,בריססיל,Brussels,"Bruxelles , Brussel , Brussels , Brussele ",BE-00001,,,,,
Brussels,50.8503396,4.3517103,בריססעל,Brussels,"Bruxelles , Brussel , Brussels , Brussele ",BE-00001,,,,,
Antwerp,51.2194475,4.4024643,אנווער,Antwerp,"Antwerpen , Anvers , Antwerp , Anverse ",BE-00002,,,,,
Antwerp,51.2194475,4.4024643,אנוערבין,Antwerp,"Antwerpen , Anvers , Antwerp , Anverse ",BE-00002,,,,,
Antwerp,51.2194475,4.4024643,אנטווערבין,Antwerp,"Antwerpen , Anvers , Antwerp , Anverse ",BE-00002,,,,,
Antwerp,51.2194475,4.4024643,אנטווערפין,Antwerp,"Antwerpen , Anvers , Antwerp , Anverse ",BE-00002,,,,,
Antwerp,51.2194475,4.4024643,אנטווערפן,Antwerp,"Antwerpen , Anvers , Antwerp , Anverse ",BE-00002,,,,,
Antwerp,51.2194475,4.4024643,אנטווערפען,Antwerp,"Antwerpen , Anvers , Antwerp , Anverse ",BE-00002,,,,,
Antwerp,51.2194475,4.4024643,אנטוורפן,Antwerp,"Antwerpen , Anvers , Antwerp , Anverse ",BE-00002,,,,,
Antwerp,51.2194475,4.4024643,אניווערס,Antwerp,"Antwerpen , Anvers , Antwerp , Anverse ",BE-00002,,,,,
Antwerp,51.2194475,4.4024643,ענטווערפען,Antwerp,"Antwerpen , Anvers , Antwerp , Anverse ",BE-00002,,,,,
"Ghent, Belgium",51.05,3.716666667,גענט,"Ghent, Belgium","Gent , Ghent , Gand ",BE-00003,,,,,
"Liège, Belgium",50.63333333,5.566666667,ליטיך,"Liège, Belgium","Liège , Lüttich , Luik , Luick , Liége ",BE-00018,,,,,
Flanders,51.0108706,3.7264613,פלאנדיש,Flanders,,BE-90001,,,,,
Flanders,51.0108706,3.7264613,פראנדיש,Flanders,,BE-90001,,,,,
Bulgaria,43,25,בולגאריע,Bulgaria,"Bulgaria , Bŭlgariya , Bulgarien , Bulgaristan , Bułgaria , Bulgarie , Republika Bulgaria, Bălgariia, Bılgariya",BG-00000,,,,,
"Sofia, Bulgaria",42.6977082,23.3218675,סאפיע,"Sofia, Bulgaria","Sofiya , Sofia , Sofya , Sofiye , Serdica , Ulpia-Serdica, Sredets, Sofija",BG-00001,,,,,
"Sofia, Bulgaria",42.6977082,23.3218675,סופיא,"Sofia, Bulgaria","Sofiya , Sofia , Sofya , Sofiye , Serdica , Ulpia-Serdica, Sredets, Sofija",BG-00001,,,,,
"Sofia, Bulgaria",42.6977082,23.3218675,סופיאה,"Sofia, Bulgaria","Sofiya , Sofia , Sofya , Sofiye , Serdica , Ulpia-Serdica, Sredets, Sofija",BG-00001,,,,,
"Sofia, Bulgaria",42.6977082,23.3218675,סופיע,"Sofia, Bulgaria","Sofiya , Sofia , Sofya , Sofiye , Serdica , Ulpia-Serdica, Sredets, Sofija",BG-00001,,,,,
"Sofia, Bulgaria",42.6977082,23.3218675,צופיאה,"Sofia, Bulgaria","Sofiya , Sofia , Sofya , Sofiye , Serdica , Ulpia-Serdica, Sredets, Sofija",BG-00001,,,,,
"Sofia, Bulgaria",42.6977082,23.3218675,שופיאה,"Sofia, Bulgaria","Sofiya , Sofia , Sofya , Sofiye , Serdica , Ulpia-Serdica, Sredets, Sofija",BG-00001,,,,,
"Vidin, Bulgaria",43.996159,22.8679302,בודון,"Vidin, Bulgaria","Vidin , Widin, Vidine",BG-00011,,,,,
"Vidin, Bulgaria",43.996159,22.8679302,ווידין,"Vidin, Bulgaria","Vidin , Widin, Vidine",BG-00011,,,,,
"Vidin, Bulgaria",43.996159,22.8679302,וידין,"Vidin, Bulgaria","Vidin , Widin, Vidine",BG-00011,,,,,
"Nikopol, Bulgaria",43.700859,24.8946628,ניקופול,"Nikopol, Bulgaria","Nikopol , Niğbolu , Nikopolis , Nicopoli , Nikápoly , Nicopolis , Nikopoli, Nikopil, Nicopol",BG-00012,,,,,
"Plovdiv, Bulgaria",42.1354079,24.7452904,פיליבי,"Plovdiv, Bulgaria","Plovdiv , Filibe , Philippopoli , Vinipoppolis, Poulpoudeva, Plovdin, Ploudin, Pinople, Philippopolis, Philippopel, Filipopol, Filiba",BG-00013,,,,,
"Plovdiv, Bulgaria",42.1354079,24.7452904,פיליבע,"Plovdiv, Bulgaria","Plovdiv , Filibe , Philippopoli , Vinipoppolis, Poulpoudeva, Plovdin, Ploudin, Pinople, Philippopolis, Philippopel, Filipopol, Filiba",BG-00013,,,,,
"Plovdiv, Bulgaria",42.1354079,24.7452904,פיליפאפאל,"Plovdiv, Bulgaria","Plovdiv , Filibe , Philippopoli , Vinipoppolis, Poulpoudeva, Plovdin, Ploudin, Pinople, Philippopolis, Philippopel, Filipopol, Filiba",BG-00013,,,,,
"Plovdiv, Bulgaria",42.1354079,24.7452904,פיליפופול,"Plovdiv, Bulgaria","Plovdiv , Filibe , Philippopoli , Vinipoppolis, Poulpoudeva, Plovdin, Ploudin, Pinople, Philippopolis, Philippopel, Filipopol, Filiba",BG-00013,,,,,
"Pleven, Bulgaria",43.4170423,24.6066847,פליבנה,"Pleven, Bulgaria","Pleven , Plevna , Plevne , Plewen , Plyeven",BG-00014,,,,,
"Pleven, Bulgaria",43.4170423,24.6066847,פלעוונע,"Pleven, Bulgaria","Pleven , Plevna , Plevne , Plewen , Plyeven",BG-00014,,,,,
"Pleven, Bulgaria",43.4170423,24.6066847,פניבנה,"Pleven, Bulgaria","Pleven , Plevna , Plevne , Plewen , Plyeven",BG-00014,,,,,
"Petrich, Bulgaria",41.3981081,23.2066849,דולייא,"Petrich, Bulgaria",,BG-00015,,,,,
"Shumen, Bulgaria",43.26666667,26.91666667,שומנא,"Shumen, Bulgaria","Shumen , Şumnu , Schumen , Kolarovgrad , Shumla, Šumla, Šumen, Choumen",BG-00016,,,,,
"Ruse, Bulgaria",43.83333333,25.95,אורוסג'וק,"Ruse, Bulgaria","Ruse , Rusçuk , Rusciuc , Russe , Roussé , Rousse, Rustchuk, Rustschuk, Rushtuk, Rushchuk, Rušèuk, Rusciuk, Rustciuk, Ruschuq, Ruschuk, Roustchouk, Rouschouk",BG-00019,,,,,
"Ruse, Bulgaria",43.83333333,25.95,רוסטשוק,"Ruse, Bulgaria","Ruse , Rusçuk , Rusciuc , Russe , Roussé , Rousse, Rustchuk, Rustschuk, Rushtuk, Rushchuk, Rušèuk, Rusciuk, Rustciuk, Ruschuq, Ruschuk, Roustchouk, Rouschouk",BG-00019,,,,,
"Pazardzhik, Bulgaria",42.2,24.33333333,באזארג'יק,"Pazardzhik, Bulgaria","Pazardzhik , Pazarcık , Pasardschik , Tatar Pazardžik, Tatar Pazardzhik, Tatar Pazardjik, Tatar Bazardžik, Tatar-Bazardzhik, Pazardžik, Pazardjik, Pasardshik",BG-00021,,,,,
"Pazardzhik, Bulgaria",42.2,24.33333333,באזארדזשיק,"Pazardzhik, Bulgaria","Pazardzhik , Pazarcık , Pasardschik , Tatar Pazardžik, Tatar Pazardzhik, Tatar Pazardjik, Tatar Bazardžik, Tatar-Bazardzhik, Pazardžik, Pazardjik, Pasardshik",BG-00021,,,,,
"Sliven, Bulgaria",42.66666667,26.31666667,סליוונע,"Sliven, Bulgaria","Sliven , İslimiye , Sliwen , Slivno, Islimje",BG-00022,,,,,
"Yambol, Bulgaria",42.48333333,26.5,יאמבול,"Yambol, Bulgaria","Yambol , Yanbolu , Yampolis, Jamboli, Jambol, Iambol",BG-00023,,,,,
"Burgas, Bulgaria",42.5,27.46666667,בארגאז,"Burgas, Bulgaria","Burgas , Burgaz , Pirgos , Bourgas, Burghaz",BG-00025,,,,,
"Samokov, Bulgaria",42.33333333,23.55,סאמקוב,"Samokov, Bulgaria","Samokov , Samokow, Samakov",BG-00030,,,,,
Brazil,-10,-52,בראזיל,Brazil,,BR-00000,,,,,
Recife,-8.05,-34.9,ריסיפי,Recife,Maurisstad,BR-00011,,,,,
Recife,-8.05,-34.9,מוריסיה,Recife,Maurisstad,BR-00011,,,,,
Belarus,53.709807,27.953389,בלארוס,Belarus,"Belarus , Biełaruś , Belorussia , Białoruś , Bilorus' , Baltarusija , Baltkrievija , Valgevene , Weißrussland , Vaisrusland , Fehéroroszország , Bělorusko , Biélorussie , Ruthenia Alba , Byelarus, Bielorussia, White Russia, White Ruthenia",BY-00000,,,,,
Belarus,53.709807,27.953389,בעלארוס,Belarus,"Belarus , Biełaruś , Belorussia , Białoruś , Bilorus' , Baltarusija , Baltkrievija , Valgevene , Weißrussland , Vaisrusland , Fehéroroszország , Bělorusko , Biélorussie , Ruthenia Alba , Byelarus, Bielorussia, White Russia, White Ruthenia",BY-00000,,,,,
Belarus,53.709807,27.953389,ווייסרוסלאנד,Belarus,"Belarus , Biełaruś , Belorussia , Białoruś , Bilorus' , Baltarusija , Baltkrievija , Valgevene , Weißrussland , Vaisrusland , Fehéroroszország , Bělorusko , Biélorussie , Ruthenia Alba , Byelarus, Bielorussia, White Russia, White Ruthenia",BY-00000,,,,,
Belarus,53.709807,27.953389,רוסיאה,Belarus,"Belarus , Biełaruś , Belorussia , Białoruś , Bilorus' , Baltarusija , Baltkrievija , Valgevene , Weißrussland , Vaisrusland , Fehéroroszország , Bělorusko , Biélorussie , Ruthenia Alba , Byelarus, Bielorussia, White Russia, White Ruthenia",BY-00000,,,,,
Belarus,53.709807,27.953389,רוסייא,Belarus,"Belarus , Biełaruś , Belorussia , Białoruś , Bilorus' , Baltarusija , Baltkrievija , Valgevene , Weißrussland , Vaisrusland , Fehéroroszország , Bělorusko , Biélorussie , Ruthenia Alba , Byelarus, Bielorussia, White Russia, White Ruthenia",BY-00000,,,,,
"Minsk, Belarus",53.9045398,27.5615244,מינסק,"Minsk, Belarus","Minsk , Mińsk , Minskas , Mensk, Miensk",BY-00001,,,,,
"Minsk, Belarus",53.9045398,27.5615244,מינצק,"Minsk, Belarus","Minsk , Mińsk , Minskas , Mensk, Miensk",BY-00001,,,,,
"Homyel, Belarus",52.43333333,30.98333333,האמי',"Homyel, Belarus","Homyel' , Gomel' , Homl , Homel , Gomelis , Homlye, Homiel",BY-00002,,,,,
"Homyel, Belarus",52.43333333,30.98333333,האמל,"Homyel, Belarus","Homyel' , Gomel' , Homl , Homel , Gomelis , Homlye, Homiel",BY-00002,,,,,
"Homyel, Belarus",52.43333333,30.98333333,האמליע,"Homyel, Belarus","Homyel' , Gomel' , Homl , Homel , Gomelis , Homlye, Homiel",BY-00002,,,,,
"Homyel, Belarus",52.43333333,30.98333333,האמלע,"Homyel, Belarus","Homyel' , Gomel' , Homl , Homel , Gomelis , Homlye, Homiel",BY-00002,,,,,
"Homyel, Belarus",52.43333333,30.98333333,האמעל,"Homyel, Belarus","Homyel' , Gomel' , Homl , Homel , Gomelis , Homlye, Homiel",BY-00002,,,,,
"Mogilev, Belarus",53.9007159,30.3313598,מאהילאוו,"Mogilev, Belarus","Mahilyow , Mogilev , Molev , Mohylew , Mohyliv , Mogiliovas , Mohylów, Mogilew, Mahileu, Mohilev, Mahiliou, Mogilyov, Mohliv, Mogilev-na-Dniepr",BY-00003,,,,,
"Mogilev, Belarus",53.9007159,30.3313598,מאהילעו,"Mogilev, Belarus","Mahilyow , Mogilev , Molev , Mohylew , Mohyliv , Mogiliovas , Mohylów, Mogilew, Mahileu, Mohilev, Mahiliou, Mogilyov, Mohliv, Mogilev-na-Dniepr",BY-00003,,,,,
"Mogilev, Belarus",53.9007159,30.3313598,מאהילעוו,"Mogilev, Belarus","Mahilyow , Mogilev , Molev , Mohylew , Mohyliv , Mogiliovas , Mohylów, Mogilew, Mahileu, Mohilev, Mahiliou, Mogilyov, Mohliv, Mogilev-na-Dniepr",BY-00003,,,,,
"Mogilev, Belarus",53.9007159,30.3313598,מאהלוב,"Mogilev, Belarus","Mahilyow , Mogilev , Molev , Mohylew , Mohyliv , Mogiliovas , Mohylów, Mogilew, Mahileu, Mohilev, Mahiliou, Mogilyov, Mohliv, Mogilev-na-Dniepr",BY-00003,,,,,
"Mogilev, Belarus",53.9007159,30.3313598,מאהליב,"Mogilev, Belarus","Mahilyow , Mogilev , Molev , Mohylew , Mohyliv , Mogiliovas , Mohylów, Mogilew, Mahileu, Mohilev, Mahiliou, Mogilyov, Mohliv, Mogilev-na-Dniepr",BY-00003,,,,,
"Mogilev, Belarus",53.9007159,30.3313598,מאלעוו,"Mogilev, Belarus","Mahilyow , Mogilev , Molev , Mohylew , Mohyliv , Mogiliovas , Mohylów, Mogilew, Mahileu, Mohilev, Mahiliou, Mogilyov, Mohliv, Mogilev-na-Dniepr",BY-00003,,,,,
"Vitsyebsk, Belarus",55.1926809,30.206359,וויטעבסק,"Vitsyebsk, Belarus","Vitsyebsk , Vitebsk , Witebsk , Wizebsk , Vicebska , Vitebskas , Vitsebsk, Vicebsk, Viciebsk",BY-00004,,,,,
"Vitsyebsk, Belarus",55.1926809,30.206359,וויטעפסק,"Vitsyebsk, Belarus","Vitsyebsk , Vitebsk , Witebsk , Wizebsk , Vicebska , Vitebskas , Vitsebsk, Vicebsk, Viciebsk",BY-00004,,,,,
"Grodno, Belarus",53.6693538,23.8131306,גראדנא,"Grodno, Belarus","Grodno , Grodne , Hrodna , Gardinas , Garten , Hurodno , Horodne",BY-00005,,,,,
"Grodno, Belarus",53.6693538,23.8131306,גראדנע,"Grodno, Belarus","Grodno , Grodne , Hrodna , Gardinas , Garten , Hurodno , Horodne",BY-00005,,,,,
"Grodno, Belarus",53.6693538,23.8131306,האראדנע,"Grodno, Belarus","Grodno , Grodne , Hrodna , Gardinas , Garten , Hurodno , Horodne",BY-00005,,,,,
"Grodno, Belarus",53.6693538,23.8131306,הוראדנא,"Grodno, Belarus","Grodno , Grodne , Hrodna , Gardinas , Garten , Hurodno , Horodne",BY-00005,,,,,
"Grodno, Belarus",53.6693538,23.8131306,הוראדני,"Grodno, Belarus","Grodno , Grodne , Hrodna , Gardinas , Garten , Hurodno , Horodne",BY-00005,,,,,
"Grodno, Belarus",53.6693538,23.8131306,הוראדנע,"Grodno, Belarus","Grodno , Grodne , Hrodna , Gardinas , Garten , Hurodno , Horodne",BY-00005,,,,,
"Grodno, Belarus",53.6693538,23.8131306,הורדנא,"Grodno, Belarus","Grodno , Grodne , Hrodna , Gardinas , Garten , Hurodno , Horodne",BY-00005,,,,,
"Grodno, Belarus",53.6693538,23.8131306,הראדני,"Grodno, Belarus","Grodno , Grodne , Hrodna , Gardinas , Garten , Hurodno , Horodne",BY-00005,,,,,
"Brest, Belarus",52.0976214,23.7340503,בריסק,"Brest, Belarus","Brest , Brest Litovsk , Brześć Litewski , Brześć nad Bugiem , Brisk , Brasta , Brest Litowsk, Brisk Dlita, Brisk de-Lita, Brześć-Litewsk, Brist nad Bugie, Bzheshch nad Bugyem, Bieraście",BY-00006,,,,,
"Brest, Belarus",52.0976214,23.7340503,בריסק דליטא,"Brest, Belarus","Brest , Brest Litovsk , Brześć Litewski , Brześć nad Bugiem , Brisk , Brasta , Brest Litowsk, Brisk Dlita, Brisk de-Lita, Brześć-Litewsk, Brist nad Bugie, Bzheshch nad Bugyem, Bieraście",BY-00006,,,,,
"Babruysk, Belarus",53.15,29.23333333,באבראייסק,"Babruysk, Belarus","Babruysk , Bobruysk , Bobroisk , Bobrujsk , Bobruisk, Babrujsk, Babruisk",BY-00007,,,,,
"Babruysk, Belarus",53.15,29.23333333,באברויסק,"Babruysk, Belarus","Babruysk , Bobruysk , Bobroisk , Bobrujsk , Bobruisk, Babrujsk, Babruisk",BY-00007,,,,,
"Babruysk, Belarus",53.15,29.23333333,באברוסק,"Babruysk, Belarus","Babruysk , Bobruysk , Bobroisk , Bobrujsk , Bobruisk, Babrujsk, Babruisk",BY-00007,,,,,
"Babruysk, Belarus",53.15,29.23333333,בברויסק,"Babruysk, Belarus","Babruysk , Bobruysk , Bobroisk , Bobrujsk , Bobruisk, Babrujsk, Babruisk",BY-00007,,,,,
"Babruysk, Belarus",53.15,29.23333333,בברוסק,"Babruysk, Belarus","Babruysk , Bobruysk , Bobroisk , Bobrujsk , Bobruisk, Babrujsk, Babruisk",BY-00007,,,,,
"Baranavichy, Belarus",53.1255737,26.0091684,בא ראניוויטש,"Baranavichy, Belarus","Baranavichy , Baranovichi , Baranowicze , Baranovich , Baranawitschy , Baranovičiai , Baranovitch, Baranovitsh, Baranovits, Baranoviche, Baranavičy",BY-00008,,,,,
"Baranavichy, Belarus",53.1255737,26.0091684,באראנאוויטש,"Baranavichy, Belarus","Baranavichy , Baranovichi , Baranowicze , Baranovich , Baranawitschy , Baranovičiai , Baranovitch, Baranovitsh, Baranovits, Baranoviche, Baranavičy",BY-00008,,,,,
"Baranavichy, Belarus",53.1255737,26.0091684,באראנאוויץ,"Baranavichy, Belarus","Baranavichy , Baranovichi , Baranowicze , Baranovich , Baranawitschy , Baranovičiai , Baranovitch, Baranovitsh, Baranovits, Baranoviche, Baranavičy",BY-00008,,,,,
"Baranavichy, Belarus",53.1255737,26.0091684,באראנוויץ,"Baranavichy, Belarus","Baranavichy , Baranovichi , Baranowicze , Baranovich , Baranawitschy , Baranovičiai , Baranovitch, Baranovitsh, Baranovits, Baranoviche, Baranavičy",BY-00008,,,,,
"Baranavichy, Belarus",53.1255737,26.0091684,באראנעוויץ,"Baranavichy, Belarus","Baranavichy , Baranovichi , Baranowicze , Baranovich , Baranawitschy , Baranovičiai , Baranovitch, Baranovitsh, Baranovits, Baranoviche, Baranavičy",BY-00008,,,,,
"Baranavichy, Belarus",53.1255737,26.0091684,בראנוויטיש,"Baranavichy, Belarus","Baranavichy , Baranovichi , Baranowicze , Baranovich , Baranawitschy , Baranovičiai , Baranovitch, Baranovitsh, Baranovits, Baranoviche, Baranavičy",BY-00008,,,,,
"Karelichy, Belarus",53.56666667,26.13333333,קארעליטש,"Karelichy, Belarus","Karelichy , Korelicze , Korelichi , Korelitz , Kareličai , Kareličy, Karelic, Karelits, Korelits, Korelitsh, Koreliche, Korzelice, Kozhelitse",BY-00013,,,,,
"Karelichy, Belarus",53.5666638,26.1406893,קארעליץ,"Karelichy, Belarus","Karelichy , Korelicze , Korelichi , Korelitz , Kareličai , Kareličy, Karelic, Karelits, Korelits, Korelitsh, Koreliche, Korzelice, Kozhelitse",BY-00013,,,,,
"Karlin, Belarus",52.2373537,25.8420699,קארלין,"Karlin, Belarus","Karlin, Karlin-Pinsk, Karolin",BY-00014,,,,,
"Karlin, Belarus",52.2373537,25.8420699,קארלין-פינסק,"Karlin, Belarus","Karlin, Karlin-Pinsk, Karolin",BY-00014,,,,,
"Karlin, Belarus",52.2373537,25.8420699,קארלן,"Karlin, Belarus","Karlin, Karlin-Pinsk, Karolin",BY-00014,,,,,
"Mir, Belarus",53.4539951,26.4698363,מיר,"Mir, Belarus",Mir ,BY-00017,,,,,
"Mir, Belarus",53.4539951,26.4698363,מיר,"Mir, Belarus",Mir ,BY-00017,,,,,
"Mir, Belarus",53.4539951,26.4698363,מירא,"Mir, Belarus",Mir ,BY-00017,,,,,
"Pinsk, Belarus",52.1124967,26.0634602,פינסק,"Pinsk, Belarus","Pinsk , Pińsk ",BY-00019,,,,,
"Pinsk, Belarus",52.1124967,26.0634602,פינסק,"Pinsk, Belarus","Pinsk , Pińsk ",BY-00019,,,,,
"Pinsk, Belarus",52.1124967,26.0634602,פינסק-קארלין,"Pinsk, Belarus","Pinsk , Pińsk ",BY-00019,,,,,
"Slutsk, Belarus",53.0210495,27.554013,סלוטצק,"Slutsk, Belarus","Slutsk , Słuck , Slutzk , Sluzk , Słucak",BY-00021,,,,,
"Slutsk, Belarus",53.0210495,27.554013,סלוצק,"Slutsk, Belarus","Slutsk , Słuck , Slutzk , Sluzk , Słucak",BY-00021,,,,,
"Slutsk, Belarus",53.0210495,27.554013,סליצק,"Slutsk, Belarus","Slutsk , Słuck , Slutzk , Sluzk , Słucak",BY-00021,,,,,
"Kastsyukovichy, Belarus",53.3449659,32.0532332,קאסטוקאוויטש,"Kastsyukovichy, Belarus","Kastsyukovichy , Kostyukovichi , Kostiukovitch , Kościukowicze , Kaściukovièy, Kostokovya, Kommunary",BY-00024,,,,,
"Kastsyukovichy, Belarus",53.3449659,32.0532332,קאסטוקאוויץ,"Kastsyukovichy, Belarus","Kastsyukovichy , Kostyukovichi , Kostiukovitch , Kościukowicze , Kaściukovièy, Kostokovya, Kommunary",BY-00024,,,,,
"Druya, Belarus",55.7859618,27.4327467,דווייא,"Druya, Belarus","Druya , Druja , Droye , Druha, Sapieżyn",BY-00026,,,,,
"Druya, Belarus",55.7859618,27.4327467,דרויא,"Druya, Belarus","Druya , Druja , Droye , Druha, Sapieżyn",BY-00026,,,,,
"Druya, Belarus",55.78333333,27.45,דרויע,"Druya, Belarus","Druya , Druja , Droye , Druha, Sapieżyn",BY-00026,,,,,
"Horki, Belarus",54.2825201,30.990449,הארקי,"Horki, Belarus","Horki , Gorki ",BY-00028,,,,,
"Haradzišča, Belarus",53.3269782,26.0063137,האראדישטש,"Haradzišča, Belarus","Haradzishcha , Gorodishche , Horodyszcze , Horodshits , Haradzišča , Gorodyshche, Horodishtch, Chorodishtch, Horodishtch Novoredko",BY-00029,,,,,
"Haradzišča, Belarus",53.3269782,26.0063137,האראדישץ,"Haradzišča, Belarus","Haradzishcha , Gorodishche , Horodyszcze , Horodshits , Haradzišča , Gorodyshche, Horodishtch, Chorodishtch, Horodishtch Novoredko",BY-00029,,,,,
"Novaja Myš, Belarus",53.1407815,25.9003395,מוש,"Novaja Myš, Belarus","Novaya Mysh' , Nowa Mysz , Mysh Nova , Mush , Mush Khodesh, Nova Muzh, Mysz Nowa, Novaja Myš, Myš Novaja",BY-00030,,,,,
"Novaja Myš, Belarus",53.1407815,25.9003395,מוש חדש,"Novaja Myš, Belarus","Novaya Mysh' , Nowa Mysz , Mysh Nova , Mush , Mush Khodesh, Nova Muzh, Mysz Nowa, Novaja Myš, Myš Novaja",BY-00030,,,,,
"Novaja Myš, Belarus",53.1407815,25.9003395,מוש-חדש,"Novaja Myš, Belarus","Novaya Mysh' , Nowa Mysz , Mysh Nova , Mush , Mush Khodesh, Nova Muzh, Mysz Nowa, Novaja Myš, Myš Novaja",BY-00030,,,,,
"Novaja Myš, Belarus",53.1407815,25.9003395,מושחדש,"Novaja Myš, Belarus","Novaya Mysh' , Nowa Mysz , Mysh Nova , Mush , Mush Khodesh, Nova Muzh, Mysz Nowa, Novaja Myš, Myš Novaja",BY-00030,,,,,
"Novaja Myš, Belarus",53.1407815,25.9003395,נובה מיש,"Novaja Myš, Belarus","Novaya Mysh' , Nowa Mysz , Mysh Nova , Mush , Mush Khodesh, Nova Muzh, Mysz Nowa, Novaja Myš, Myš Novaja",BY-00030,,,,,
"Stalavichy, Belarus",53.2104873,26.0345084,סאולוביצ'ה,"Stalavichy, Belarus","Stalovichy , Stolovichi , Stołowicze , Stolevitch , Stałovičy , Stolowitschi , Stvolovichi, Stwołowicze, Stoloviche, Stalovitšõ",BY-00031,,,,,
"Stalavichy, Belarus",53.2104873,26.0345084,סטאלאוויץ,"Stalavichy, Belarus","Stalovichy , Stolovichi , Stołowicze , Stolevitch , Stałovičy , Stolowitschi , Stvolovichi, Stwołowicze, Stoloviche, Stalovitšõ",BY-00031,,,,,
"Stalavichy, Belarus",53.2104873,26.0345084,סטולוביץ,"Stalavichy, Belarus","Stalovichy , Stolovichi , Stołowicze , Stolevitch , Stałovičy , Stolowitschi , Stvolovichi, Stwołowicze, Stoloviche, Stalovitšõ",BY-00031,,,,,
"Navahrudak, Belarus",53.597736,25.8243706,נאוואגרודעק,"Navahrudak, Belarus","Navahrudak , Novogrudok , Nowogródek , Navaredok , Naugardukas , Novaredok, Novogrudek, Novohorodok, Novradok, Nowogrudok, Nowogradek, Navharadak, Nawahradak",BY-00032,,,,,
"Navahrudak, Belarus",53.597736,25.8243706,נאוואהאראדאק,"Navahrudak, Belarus","Navahrudak , Novogrudok , Nowogródek , Navaredok , Naugardukas , Novaredok, Novogrudek, Novohorodok, Novradok, Nowogrudok, Nowogradek, Navharadak, Nawahradak",BY-00032,,,,,
